Province_State,Date,ConfirmedCases,Fatalities,CasePred,FataPred
Alabama,2/16/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/17/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/18/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/19/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/20/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/21/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/22/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/23/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/24/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/25/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/26/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/27/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/28/20,0.0,0.0,6.357276e-11,6.6987175000000005e-12
Alabama,2/29/20,0.0,0.0,7.89113e-10,2.952876e-10
Alabama,3/01/20,0.0,0.0,5.2594165e-09,6.734415e-10
Alabama,3/02/20,0.0,0.0,1.0712405999999999e-07,1.1108321e-09
Alabama,3/03/20,0.0,0.0,7.515475000000001e-07,1.108265e-09
Alabama,3/04/20,0.0,0.0,5.858284499999999e-07,1.8973492e-10
Alabama,3/05/20,0.0,0.0,1.6524414999999998e-05,8.7476346e-11
Alabama,3/06/20,0.0,0.0,0.00026674597999999997,8.896871e-11
Alabama,3/07/20,0.0,0.0,0.00033999540000000003,8.896871e-11
Alabama,3/08/20,0.0,0.0,0.00031208912999999995,2.3689570000000002e-11
Alabama,3/09/20,0.0,0.0,0.0002828577,2.6944289e-11
Alabama,3/10/20,0.0,0.0,0.00034792576,5.544555e-11
Alabama,3/11/20,0.0,0.0,0.0013424765,8.961384000000001e-11
Alabama,3/12/20,0.0,0.0,0.005379737,2.7657285e-10
Alabama,3/13/20,5.0,0.0,4.7475667,2.6063773e-09
Alabama,3/14/20,7.0,0.0,7.000918400000001,2.3048157000000003e-08
Alabama,3/15/20,11.0,0.0,10.9912815,1.07589905e-07
Alabama,3/16/20,29.0,0.0,28.993595000000003,3.7579095999999997e-06
Alabama,3/17/20,39.0,0.0,38.996883000000004,8.936026e-06
Alabama,3/18/20,51.0,0.0,50.98393,4.5292767000000004e-05
Alabama,3/19/20,78.0,0.0,77.88268000000001,0.000274858
Alabama,3/20/20,106.0,0.0,106.00386,0.00045166924000000005
Alabama,3/21/20,131.0,0.0,131.03824,0.00045041708
Alabama,3/22/20,157.0,0.0,157.18097,0.00046201419999999997
Alabama,3/23/20,196.0,0.0,196.01236,0.00073902146
Alabama,3/24/20,242.0,0.0,242.31319,0.0019561998000000003
Alabama,3/25/20,381.0,1.0,380.7164,0.9214658000000001
Alabama,3/26/20,517.0,1.0,516.011,0.9991619
Alabama,3/27/20,587.0,4.0,587.0083599999999,4.000865
Alabama,3/28/20,694.0,4.0,695.1963,4.004917
Alabama,3/29/20,825.0,10.0,823.326,9.996048
Alabama,3/30/20,899.0,10.0,899.7246,10.00425
Alabama,3/31/20,987.0,23.0,986.7420699999999,22.988087
Alabama,4/01/20,1060.0,27.0,1060.2529,26.98948
Alabama,4/02/20,1233.0,32.0,1234.4243,32.019890000000004
Alabama,4/03/20,1495.0,38.0,1492.5870000000002,37.93779
Alabama,4/04/20,1614.0,44.0,1614.2993,43.987792999999996
Alabama,4/05/20,1765.0,45.0,1765.1042,45.118973
Alabama,4/06/20,1952.0,49.0,1955.6714,49.029198
Alabama,4/07/20,2169.0,64.0,2167.0237,63.799114
Alabama,4/08/20,2328.0,66.0,2331.129,66.01719
Alabama,4/09/20,2703.0,70.0,2700.6440000000002,70.01912
Alabama,4/10/20,2947.0,80.0,2949.9612,80.179344
Alabama,4/11/20,3217.0,92.0,3216.5085,91.83529
Alabama,4/12/20,3563.0,93.0,3562.1775,93.11985
Alabama,4/13/20,3734.0,99.0,3729.5715,99.02423
Alabama,4/14/20,3953.0,114.0,3951.3806,113.79096000000001
Alabama,4/15/20,4075.0,118.0,4075.0383,118.05488600000001
Alabama,4/16/20,4345.0,133.0,4343.502,133.14586
Alabama,4/17/20,4571.0,148.0,4570.6387,147.66089
Alabama,4/18/20,4712.0,153.0,4712.4985,153.0081
Alabama,4/19/20,4888.0,157.0,4893.414000000001,157.1077
Alabama,4/20/20,5079.0,163.0,5082.3706,163.32503
Alabama,4/21/20,5317.0,183.0,5318.655,183.06499
Alabama,4/22/20,5593.0,196.0,5593.6904,195.7809
Alabama,4/23/20,5832.0,202.0,5823.7,202.18819
Alabama,4/24/20,6026.0,209.0,6028.918000000001,208.68065
Alabama,4/25/20,6026.0,209.0,6027.031999999999,209.2089
Alabama,4/26/20,6421.0,219.0,6420.7124,218.87132000000003
Alaska,1/22/20,0.0,0.0,2.5856652e-09,4.83219e-12
Alaska,1/23/20,0.0,0.0,2.5856652e-09,4.83219e-12
Alaska,1/24/20,0.0,0.0,2.167928e-10,4.83219e-12
Alaska,1/25/20,0.0,0.0,1.5185178000000002e-10,4.83219e-12
Alaska,1/26/20,0.0,0.0,9.724559e-11,4.83219e-12
Alaska,1/27/20,0.0,0.0,4.3697126000000003e-11,4.83219e-12
Alaska,1/28/20,0.0,0.0,4.3697126000000003e-11,4.83219e-12
Alaska,1/29/20,0.0,0.0,4.3697126000000003e-11,4.83219e-12
Alaska,1/30/20,0.0,0.0,4.3697126000000003e-11,4.83219e-12
Alaska,1/31/20,0.0,0.0,4.3868905e-11,4.83219e-12
Alaska,2/01/20,0.0,0.0,5.0292590000000004e-11,4.83219e-12
Alaska,2/02/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/03/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/04/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/05/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/06/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/07/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/08/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/09/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/10/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/11/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/12/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/13/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/14/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/15/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/16/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/17/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/18/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/19/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/20/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/21/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/22/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/23/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/24/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/25/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/26/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/27/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/28/20,0.0,0.0,3.4135826e-11,4.83219e-12
Alaska,2/29/20,0.0,0.0,3.5238448e-10,1.2041552e-10
Alaska,3/01/20,0.0,0.0,2.5969837e-09,2.721723e-10
Alaska,3/02/20,0.0,0.0,4.9025610000000006e-08,4.3827864000000005e-10
Alaska,3/03/20,0.0,0.0,2.9108787e-07,4.3880893e-10
Alaska,3/04/20,0.0,0.0,2.2734551e-07,5.369766e-11
Alaska,3/05/20,0.0,0.0,6.704439e-06,2.459049e-11
Alaska,3/06/20,0.0,0.0,0.000108873464,2.5010007999999998e-11
Alaska,3/07/20,0.0,0.0,0.00017511856,2.5010007999999998e-11
Alaska,3/08/20,0.0,0.0,0.00015582856,1.0568998e-11
Alaska,3/09/20,0.0,0.0,0.00017924846999999998,1.21154285e-11
Alaska,3/10/20,0.0,0.0,0.00026359054,1.6536881e-11
Alaska,3/11/20,0.0,0.0,0.00073729217,3.116068e-11
Alaska,3/12/20,0.0,0.0,0.0024624642,1.0332703e-10
Alaska,3/13/20,1.0,0.0,0.91982657,9.407392e-10
Alaska,3/14/20,1.0,0.0,0.9981437,8.2398275e-09
Alaska,3/15/20,1.0,0.0,1.0001274,3.2518614e-08
Alaska,3/16/20,1.0,0.0,0.9993583,1.1192132e-06
Alaska,3/17/20,3.0,0.0,2.9986587000000005,3.5060923e-06
Alaska,3/18/20,5.0,0.0,4.998378,2.0674812e-05
Alaska,3/19/20,8.0,0.0,8.005506500000001,0.0001334653
Alaska,3/20/20,11.0,0.0,10.990766,0.00040087714999999995
Alaska,3/21/20,13.0,0.0,13.001,0.00039748940000000003
Alaska,3/22/20,18.0,0.0,18.012922,0.00040543685
Alaska,3/23/20,30.0,0.0,29.975677,0.0006212807
Alaska,3/24/20,34.0,0.0,34.033722,0.0013473536
Alaska,3/25/20,41.0,1.0,40.994152,0.9244068999999999
Alaska,3/26/20,56.0,1.0,55.965527,1.0032418
Alaska,3/27/20,58.0,1.0,58.047169999999994,1.001356
Alaska,3/28/20,85.0,2.0,84.95061,2.0043216
Alaska,3/29/20,102.0,2.0,101.99631,1.9985776000000002
Alaska,3/30/20,114.0,3.0,114.00761000000001,3.0002751
Alaska,3/31/20,119.0,3.0,119.12726599999999,2.9981117000000004
Alaska,4/01/20,132.0,3.0,131.98106,2.9998305
Alaska,4/02/20,143.0,3.0,142.93622,2.9994577999999996
Alaska,4/03/20,157.0,3.0,157.09787,3.0038543
Alaska,4/04/20,171.0,5.0,171.03808999999998,4.997105599999999
Alaska,4/05/20,185.0,6.0,184.85938000000002,5.9986672
Alaska,4/06/20,190.0,6.0,190.05716999999999,6.000422
Alaska,4/07/20,213.0,6.0,212.95882000000003,5.997257
Alaska,4/08/20,226.0,7.0,226.0538,7.0007634
Alaska,4/09/20,235.0,7.0,234.98972999999998,7.006622999999999
Alaska,4/10/20,246.0,7.0,245.94194,6.9984649999999995
Alaska,4/11/20,257.0,8.0,257.0337,7.991387400000001
Alaska,4/12/20,272.0,8.0,271.9913,8.003745
Alaska,4/13/20,277.0,8.0,276.9528,7.9953494
Alaska,4/14/20,285.0,9.0,285.0046,9.006554
Alaska,4/15/20,293.0,9.0,293.18542,8.999327000000001
Alaska,4/16/20,300.0,9.0,299.98502,8.993608
Alaska,4/17/20,309.0,9.0,308.88464,9.000144
Alaska,4/18/20,314.0,9.0,314.0036,9.007887
Alaska,4/19/20,319.0,9.0,319.15915,8.999464
Alaska,4/20/20,321.0,9.0,320.89542,8.997885
Alaska,4/21/20,329.0,9.0,329.07388,9.00854
Alaska,4/22/20,335.0,9.0,334.90362999999996,8.995510000000001
Alaska,4/23/20,337.0,9.0,337.12527,8.997817999999999
Alaska,4/24/20,339.0,9.0,338.958,8.999678999999999
Alaska,4/25/20,339.0,9.0,339.03513,9.001608000000001
Alaska,4/26/20,340.0,9.0,340.0858,9.002771000000001
Arizona,1/22/20,0.0,0.0,1.566955e-05,9.767606e-12
Arizona,1/23/20,0.0,0.0,1.566955e-05,9.767606e-12
Arizona,1/24/20,0.0,0.0,5.2622367e-05,9.767606e-12
Arizona,1/25/20,0.0,0.0,0.00016333185,9.767606e-12
Arizona,1/26/20,1.0,0.0,0.9885093,9.767606e-12
Arizona,1/27/20,1.0,0.0,0.99724376,9.767606e-12
Arizona,1/28/20,1.0,0.0,0.99724376,9.767606e-12
Arizona,1/29/20,1.0,0.0,0.99724376,9.767606e-12
Arizona,1/30/20,1.0,0.0,0.99724376,9.767606e-12
Arizona,1/31/20,1.0,0.0,0.9968482,9.767606e-12
Arizona,2/01/20,1.0,0.0,1.0004640999999999,9.767606e-12
Arizona,2/02/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/03/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/04/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/05/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/06/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/07/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/08/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/09/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/10/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/11/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/12/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/13/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/14/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/15/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/16/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/17/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/18/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/19/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/20/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/21/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/22/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/23/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/24/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/25/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/26/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/27/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/28/20,1.0,0.0,1.000026,9.767606e-12
Arizona,2/29/20,1.0,0.0,0.9991716999999999,5.7197097e-10
Arizona,3/01/20,1.0,0.0,0.9959756999999999,1.2000174e-09
Arizona,3/02/20,1.0,0.0,0.9969165000000001,1.4428059e-09
Arizona,3/03/20,1.0,0.0,0.9929068999999999,1.4657839e-09
Arizona,3/04/20,1.0,0.0,0.99177355,3.433507e-10
Arizona,3/05/20,1.0,0.0,0.9760751,1.5678359e-10
Arizona,3/06/20,2.0,0.0,1.9802593000000002,1.5945833999999998e-10
Arizona,3/07/20,4.0,0.0,3.9520972000000003,1.5945833999999998e-10
Arizona,3/08/20,4.0,0.0,3.9643247,5.5922956999999994e-11
Arizona,3/09/20,4.0,0.0,3.9734201000000002,6.3670444e-11
Arizona,3/10/20,6.0,0.0,5.9747148,1.188015e-10
Arizona,3/11/20,9.0,0.0,8.974923,2.1659442000000002e-10
Arizona,3/12/20,9.0,0.0,8.96287,7.761843e-10
Arizona,3/13/20,9.0,0.0,9.022674,7.483255e-09
Arizona,3/14/20,12.0,0.0,11.992395,7.536860000000001e-08
Arizona,3/15/20,12.0,0.0,11.999511,3.6053040000000003e-07
Arizona,3/16/20,18.0,0.0,17.994732,1.4971793500000002e-05
Arizona,3/17/20,20.0,0.0,19.99704,4.8598532999999996e-05
Arizona,3/18/20,27.0,0.0,26.988964000000003,0.00037557602999999996
Arizona,3/19/20,45.0,0.0,44.982605,0.004168024
Arizona,3/20/20,68.0,0.0,68.20579000000001,0.019851806
Arizona,3/21/20,104.0,1.0,103.993126,0.86010563
Arizona,3/22/20,152.0,2.0,152.00847,1.995409
Arizona,3/23/20,235.0,2.0,235.17143,1.9929118000000001
Arizona,3/24/20,326.0,5.0,325.01636,4.9815187000000005
Arizona,3/25/20,401.0,6.0,400.73407000000003,5.999103
Arizona,3/26/20,508.0,8.0,509.2467,7.992008
Arizona,3/27/20,665.0,13.0,664.10406,13.004724000000001
Arizona,3/28/20,773.0,15.0,775.0307,15.020578
Arizona,3/29/20,919.0,17.0,919.14453,17.005651
Arizona,3/30/20,1157.0,20.0,1155.7756,19.991247
Arizona,3/31/20,1289.0,25.0,1286.461,25.011192
Arizona,4/01/20,1413.0,32.0,1412.389,31.975962
Arizona,4/02/20,1596.0,35.0,1595.4633,35.083709999999996
Arizona,4/03/20,1769.0,44.0,1773.0488,43.892376
Arizona,4/04/20,2019.0,52.0,2015.2683,52.087709999999994
Arizona,4/05/20,2269.0,64.0,2268.9604,63.824886
Arizona,4/06/20,2460.0,65.0,2461.3787,64.97169
Arizona,4/07/20,2575.0,73.0,2574.6685,73.24021
Arizona,4/08/20,2726.0,89.0,2733.2266,88.80713
Arizona,4/09/20,3018.0,98.0,3009.6775,97.97263000000001
Arizona,4/10/20,3112.0,106.0,3117.9631,106.06216
Arizona,4/11/20,3393.0,117.0,3387.8755,117.20585
Arizona,4/12/20,3542.0,125.0,3548.75,124.9079
Arizona,4/13/20,3705.0,132.0,3696.2517,131.8408
Arizona,4/14/20,3809.0,143.0,3812.7397,143.12563
Arizona,4/15/20,3964.0,155.0,3961.2129999999997,154.73378
Arizona,4/16/20,4237.0,164.0,4236.9814,164.50438
Arizona,4/17/20,4511.0,183.0,4515.227,182.41513
Arizona,4/18/20,4724.0,180.0,4724.657,180.00404
Arizona,4/19/20,4933.0,184.0,4932.772,184.12743999999998
Arizona,4/20/20,5068.0,191.0,5072.5215,191.35545
Arizona,4/21/20,5256.0,208.0,5259.579000000001,207.99895
Arizona,4/22/20,5473.0,231.0,5471.7783,230.99469
Arizona,4/23/20,5772.0,249.0,5769.3604,248.9774
Arizona,4/24/20,6045.0,266.0,6042.445,265.84094
Arizona,4/25/20,6286.0,273.0,6286.253000000001,272.95316
Arizona,4/26/20,6534.0,275.0,6532.718000000001,275.0104
Arkansas,1/22/20,0.0,0.0,3.8995385e-09,4.6462387e-12
Arkansas,1/23/20,0.0,0.0,3.8995385e-09,4.6462387e-12
Arkansas,1/24/20,0.0,0.0,3.6554582000000004e-10,4.6462387e-12
Arkansas,1/25/20,0.0,0.0,2.6870706000000003e-10,4.6462387e-12
Arkansas,1/26/20,0.0,0.0,1.8737964e-10,4.6462387e-12
Arkansas,1/27/20,0.0,0.0,7.311599e-11,4.6462387e-12
Arkansas,1/28/20,0.0,0.0,7.311599e-11,4.6462387e-12
Arkansas,1/29/20,0.0,0.0,7.311599e-11,4.6462387e-12
Arkansas,1/30/20,0.0,0.0,7.311599e-11,4.6462387e-12
Arkansas,1/31/20,0.0,0.0,7.340342e-11,4.6462387e-12
Arkansas,2/01/20,0.0,0.0,8.430395e-11,4.6462387e-12
Arkansas,2/02/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/03/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/04/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/05/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/06/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/07/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/08/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/09/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/10/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/11/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/12/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/13/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/14/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/15/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/16/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/17/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/18/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/19/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/20/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/21/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/22/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/23/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/24/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/25/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/26/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/27/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/28/20,0.0,0.0,5.892497e-11,4.6462387e-12
Arkansas,2/29/20,0.0,0.0,7.350209e-10,1.6653752e-10
Arkansas,3/01/20,0.0,0.0,5.485015000000001e-09,3.8080994e-10
Arkansas,3/02/20,0.0,0.0,1.0426638399999999e-07,6.145243e-10
Arkansas,3/03/20,0.0,0.0,7.272656e-07,6.086498e-10
Arkansas,3/04/20,0.0,0.0,4.812537e-07,9.142786e-11
Arkansas,3/05/20,0.0,0.0,1.5732257e-05,4.0262897e-11
Arkansas,3/06/20,0.0,0.0,0.00026073834,4.094971e-11
Arkansas,3/07/20,0.0,0.0,0.00033964022000000004,4.094971e-11
Arkansas,3/08/20,0.0,0.0,0.0005020615,1.5997492000000003e-11
Arkansas,3/09/20,0.0,0.0,0.0004529184,1.8230895999999998e-11
Arkansas,3/10/20,0.0,0.0,0.0004986186,3.607505e-11
Arkansas,3/11/20,0.0,0.0,0.0014951519,6.352912e-11
Arkansas,3/12/20,0.0,0.0,0.00784861,2.1844937999999998e-10
Arkansas,3/13/20,9.0,0.0,8.603309,2.0714874e-09
Arkansas,3/14/20,12.0,0.0,11.990545,2.1619677000000004e-08
Arkansas,3/15/20,3.0,0.0,3.00055,8.779808500000002e-08
Arkansas,3/16/20,3.0,0.0,2.997748,3.0282454e-06
Arkansas,3/17/20,3.0,0.0,3.0002139,8.206244e-06
Arkansas,3/18/20,4.0,0.0,4.003152399999999,4.0030085e-05
Arkansas,3/19/20,62.0,0.0,62.052437,0.00026451546
Arkansas,3/20/20,100.0,0.0,99.76934,0.0005315073599999999
Arkansas,3/21/20,122.0,0.0,122.1931,0.0005368889
Arkansas,3/22/20,165.0,0.0,164.69863999999998,0.0008075656399999999
Arkansas,3/23/20,192.0,0.0,191.93583999999998,0.0023512812
Arkansas,3/24/20,219.0,2.0,219.34073999999998,1.9032166000000001
Arkansas,3/25/20,280.0,2.0,279.45294,2.0023108
Arkansas,3/26/20,335.0,2.0,334.92197000000004,1.9980168000000003
Arkansas,3/27/20,381.0,3.0,381.06003,3.000697
Arkansas,3/28/20,409.0,5.0,409.09427,5.0018400000000005
Arkansas,3/29/20,426.0,6.0,427.0086,5.998058
Arkansas,3/30/20,473.0,7.0,473.25195,6.9997916
Arkansas,3/31/20,523.0,8.0,521.7519,8.003993
Arkansas,4/01/20,584.0,10.0,583.4148,9.99281
Arkansas,4/02/20,643.0,12.0,642.8466,11.998892999999999
Arkansas,4/03/20,704.0,12.0,705.7707,12.000967
Arkansas,4/04/20,743.0,14.0,743.33014,13.997017000000001
Arkansas,4/05/20,837.0,16.0,834.8559,15.998329
Arkansas,4/06/20,875.0,16.0,875.2724,16.017439000000003
Arkansas,4/07/20,946.0,18.0,945.5796,17.982336
Arkansas,4/08/20,1000.0,18.0,1002.2523,18.012863
Arkansas,4/09/20,1119.0,21.0,1116.0234,20.984818
Arkansas,4/10/20,1171.0,21.0,1174.742,21.014006
Arkansas,4/11/20,1228.0,25.0,1225.1779,24.977493
Arkansas,4/12/20,1280.0,27.0,1282.2035,27.014078
Arkansas,4/13/20,1410.0,29.0,1407.6665,28.994896
Arkansas,4/14/20,1498.0,32.0,1500.0631,31.984455
Arkansas,4/15/20,1569.0,33.0,1570.3309,33.01234
Arkansas,4/16/20,1620.0,37.0,1617.3535,36.983740000000004
Arkansas,4/17/20,1695.0,37.0,1693.8942,36.99868
Arkansas,4/18/20,1744.0,38.0,1746.4795,38.004528
Arkansas,4/19/20,1781.0,39.0,1777.7338,38.992924
Arkansas,4/20/20,1973.0,41.0,1974.1873,41.033676
Arkansas,4/21/20,1990.0,42.0,1993.4412,41.9893
Arkansas,4/22/20,2276.0,42.0,2271.6646,42.015957
Arkansas,4/23/20,2599.0,45.0,2601.882,44.982155
Arkansas,4/24/20,2810.0,47.0,2807.8398,47.01832
Arkansas,4/25/20,2911.0,48.0,2911.4390000000003,47.998740000000005
Arkansas,4/26/20,3001.0,51.0,3001.6917,50.987770000000005
California,1/22/20,0.0,0.0,2.2479353000000002e-05,8.510976e-09
California,1/23/20,0.0,0.0,2.2479353000000002e-05,8.510976e-09
California,1/24/20,0.0,0.0,7.118991e-05,8.510976e-09
California,1/25/20,0.0,0.0,0.00026735672,8.510976e-09
California,1/26/20,2.0,0.0,1.9869119,8.510976e-09
California,1/27/20,2.0,0.0,1.9974855,8.510976e-09
California,1/28/20,2.0,0.0,1.9974855,8.510976e-09
California,1/29/20,2.0,0.0,1.9974855,8.510976e-09
California,1/30/20,2.0,0.0,1.9974855,8.510976e-09
California,1/31/20,3.0,0.0,2.9924464,8.510976e-09
California,2/01/20,3.0,0.0,3.0009675,8.510976e-09
California,2/02/20,3.0,0.0,3.0002188999999997,8.510976e-09
California,2/03/20,6.0,0.0,5.9993663,8.510976e-09
California,2/04/20,6.0,0.0,5.9993663,8.510976e-09
California,2/05/20,6.0,0.0,5.9993663,8.510976e-09
California,2/06/20,6.0,0.0,5.9993663,8.510976e-09
California,2/07/20,6.0,0.0,5.9993663,8.510976e-09
California,2/08/20,6.0,0.0,5.9993663,8.510976e-09
California,2/09/20,6.0,0.0,5.9993663,8.510976e-09
California,2/10/20,6.0,0.0,5.9993663,8.510976e-09
California,2/11/20,7.0,0.0,6.998811,8.510976e-09
California,2/12/20,7.0,0.0,6.998811,8.510976e-09
